NODE_NUMBER, occurences 
8035,8
1016,8
3717,8
4266,8
1204,8
3706,8
1041,8
1655,8
2277,8
1953,8
6390,8
8389,8
1067,8
8139,8
6746,8
9553,8
9447,8
8816,8
1709,8
1127,8
7082,8
4729,8
3495,8
1170,8
3907,8
1602,8
3887,8
7988,8
4107,8
8387,8
7271,8
8467,8
6060,8
6361,8
4058,8
6876,8
9645,8
8396,8
4455,8
1293,8
1528,8
8562,8
9534,8
9926,8
2871,8
1322,8
4787,8
7488,8
3193,8
3296,8
9933,8
4701,8
6140,8
2734,8
9644,8
6420,8
9333,8
6192,8
2146,8
2127,8
2914,8
8122,8
7993,8
9523,8
9416,8
8039,8
8112,8
1590,8
8393,8
2982,8
3114,8
9448,8
7894,8
1631,8
7637,8
2387,8
6727,8
6039,8
1668,8
8715,8
6511,8
1692,8
7961,8
1740,8
2110,8
6762,8
7886,8
3859,8
4979,8
1886,8
6143,8
1817,8
3782,8
8652,8
3994,8
5648,8
2478,8
8670,8
5293,8
1960,8
8315,8
1929,8
7969,8
6168,8
9896,8
3158,8
3222,8
6329,8
3517,8
3747,8
7984,8
2203,8
6335,8
2263,8
5423,8
8308,8
9350,8
6130,8
8063,8
2369,8
8552,8
8651,8
8977,8
2803,8
6923,8
7151,8
7883,8
7229,8
4669,8
7169,8
6347,8
9219,8
9538,8
3159,8
5841,8
7495,8
5646,8
9251,8
6137,8
3526,8
9057,8
7061,8
8658,8
4576,8
4211,8
4349,8
3913,7
7962,7
9822,7
2287,7
8851,7
2895,7
7619,7
9941,7
27,7
2009,7
6896,7
3784,7
2176,7
3806,7
3453,7
1605,7
7036,7
9580,7
4681,7
2098,7
8523,7
96,7
1560,7
1803,7
1037,7
2971,7
8350,7
121,7
2573,7
7194,7
5308,7
341,7
1419,7
950,7
4333,7
3444,7
167,7
7621,7
1793,7
6288,7
9483,7
7180,7
8254,7
3361,7
3340,7
6548,7
9726,7
5138,7
573,7
2719,7
3318,7
1798,7
627,7
7256,7
4897,7
277,7
2150,7
284,7
5465,7
8818,7
5347,7
327,7
8835,7
2280,7
746,7
1638,7
349,7
6689,7
6098,7
6226,7
9703,7
1107,7
3856,7
9490,7
6406,7
7076,7
5437,7
4108,7
5892,7
1025,7
6620,7
4949,7
9293,7
466,7
4618,7
480,7
488,7
1420,7
3266,7
6097,7
8582,7
5422,7
2542,7
4072,7
546,7
865,7
1749,7
9413,7
2517,7
563,7
4536,7
2608,7
3521,7
3602,7
9002,7
3766,7
1980,7
1533,7
8768,7
608,7
3178,7
9943,7
3184,7
8727,7
2398,7
7263,7
6203,7
669,7
6133,7
8530,7
682,7
7159,7
2565,7
692,7
701,7
5348,7
708,7
1644,7
1071,7
2728,7
5868,7
2659,7
8252,7
6124,7
5772,7
6953,7
741,7
6468,7
9404,7
771,7
880,7
5981,7
773,7
9400,7
7540,7
7427,7
3331,7
3634,7
8468,7
822,7
5660,7
852,7
6663,7
9170,7
8922,7
6371,7
1150,7
5542,7
7783,7
7636,7
933,7
5720,7
969,7
971,7
6901,7
3118,7
4152,7
984,7
992,7
5444,7
1201,7
8947,7
2966,7
1035,7
5007,7
2165,7
9119,7
4538,7
4756,7
1121,7
1738,7
3496,7
5047,7
1155,7
1174,7
2601,7
7051,7
2738,7
8902,7
3669,7
2000,7
2082,7
5622,7
5236,7
2894,7
9381,7
3940,7
8991,7
7442,7
1303,7
2164,7
6800,7
6551,7
3548,7
1353,7
7759,7
6072,7
7301,7
9557,7
2136,7
6669,7
3928,7
5943,7
3286,7
1494,7
3083,7
2921,7
9543,7
6798,7
2464,7
7916,7
1576,7
8661,7
8961,7
9940,7
8734,7
1630,7
1640,7
8894,7
7031,7
7347,7
8762,7
2652,7
9876,7
6018,7
7023,7
4164,7
5527,7
4375,7
1775,7
6601,7
1851,7
5288,7
1924,7
5756,7
5442,7
6719,7
8540,7
4463,7
3714,7
9088,7
6653,7
2711,7
5300,7
2109,7
9159,7
8815,7
2929,7
2161,7
9570,7
9708,7
2801,7
7282,7
8753,7
7092,7
7926,7
3198,7
2874,7
8893,7
2404,7
5808,7
4683,7
8503,7
3646,7
6915,7
3542,7
7019,7
2637,7
2744,7
9410,7
7447,7
3557,7
7870,7
9552,7
7631,7
7177,7
8831,7
6342,7
4185,7
4223,7
6450,7
9269,7
4422,7
3898,7
6560,7
4387,7
6765,7
8146,7
7039,7
4753,7
8688,7
6441,6
2569,6
5886,6
15,6
18,6
3026,6
2683,6
629,6
648,6
6283,6
1989,6
7856,6
6832,6
3996,6
463,6
124,6
7309,6
322,6
6950,6
9215,6
2105,6
5366,6
3324,6
4821,6
429,6
2355,6
3105,6
217,6
222,6
883,6
3471,6
245,6
9819,6
6660,6
1871,6
6481,6
1813,6
4873,6
274,6
319,6
346,6
7608,6
4453,6
5450,6
373,6
6931,6
4467,6
386,6
391,6
5598,6
4546,6
410,6
1493,6
414,6
435,6
1289,6
2614,6
8043,6
1535,6
6281,6
473,6
2115,6
4332,6
7995,6
8601,6
6014,6
9244,6
6850,6
6575,6
7381,6
8598,6
602,6
6056,6
6706,6
1746,6
9967,6
796,6
9176,6
1681,6
7158,6
8879,6
4816,6
1130,6
4708,6
4431,6
885,6
1821,6
6280,6
6005,6
764,6
5967,6
775,6
777,6
784,6
1313,6
8698,6
3947,6
2922,6
9187,6
7474,6
7221,6
5087,6
4545,6
4337,6
6386,6
1125,6
884,6
7272,6
4715,6
889,6
1020,6
941,6
1472,6
8211,6
7434,6
9055,6
1007,6
5760,6
4259,6
3710,6
6524,6
4289,6
1064,6
2475,6
4966,6
8378,6
1582,6
5215,6
1156,6
5643,6
6421,6
1177,6
1776,6
1181,6
1187,6
1225,6
1261,6
4068,6
1336,6
9238,6
7200,6
4579,6
3004,6
1428,6
9287,6
3335,6
2137,6
8657,6
8313,6
9592,6
6075,6
3661,6
1569,6
6404,6
2903,6
8009,6
5208,6
9808,6
7096,6
6154,6
6302,6
4655,6
2325,6
9292,6
3349,6
7717,6
5929,6
5907,6
8270,6
9090,6
9877,6
2716,6
7028,6
7164,6
5461,6
9061,6
4044,6
3835,6
3654,6
9681,6
1925,6
3313,6
3934,6
6963,6
2175,6
2018,6
7175,6
3219,6
4849,6
2123,6
2125,6
2264,6
2945,6
7224,6
9049,6
2252,6
6836,6
9852,6
5939,6
2447,6
8213,6
9332,6
7101,6
4942,6
3746,6
2364,6
6533,6
3389,6
6038,6
2440,6
6802,6
2773,6
3042,6
4552,6
7588,6
8000,6
3141,6
5100,6
9214,6
7818,6
8904,6
2896,6
5561,6
4689,6
3676,6
6264,6
7408,6
7413,6
6801,6
5116,6
6592,6
3344,6
5241,6
5837,6
6519,6
9094,6
3767,6
6745,6
3811,6
4103,6
4590,6
3978,6
6829,6
4210,6
7940,6
4718,6
4673,6
5872,6
5439,6
5297,6
7219,6
5758,6
5135,6
9918,6
5373,6
7907,6
6323,6
9714,5
5902,5
5163,5
6679,5
3287,5
22,5
6009,5
5227,5
1665,5
9393,5
9906,5
5927,5
3525,5
8626,5
3370,5
3013,5
114,5
246,5
7508,5
3391,5
8522,5
357,5
6062,5
7605,5
3532,5
166,5
7850,5
8605,5
5566,5
2878,5
331,5
2042,5
3353,5
6794,5
3187,5
6047,5
8907,5
9810,5
8206,5
4981,5
9465,5
8264,5
3316,5
7254,5
343,5
7960,5
2997,5
6333,5
1866,5
397,5
412,5
9396,5
2313,5
8526,5
3791,5
7939,5
7712,5
903,5
5825,5
1888,5
8439,5
3454,5
498,5
522,5
3704,5
6470,5
5640,5
5884,5
547,5
3067,5
8498,5
2245,5
6716,5
1790,5
3935,5
2329,5
4392,5
9296,5
6372,5
678,5
5798,5
714,5
7148,5
5304,5
4438,5
965,5
7848,5
1295,5
1628,5
1095,5
3880,5
4124,5
2933,5
813,5
817,5
5315,5
6857,5
1751,5
978,5
5401,5
987,5
8707,5
6603,5
1028,5
1040,5
1058,5
9826,5
6325,5
7614,5
8327,5
2822,5
8750,5
2832,5
2323,5
3500,5
4790,5
4090,5
5544,5
1995,5
7853,5
1275,5
1291,5
4258,5
6146,5
7931,5
8235,5
4917,5
8220,5
1375,5
8568,5
1413,5
1436,5
6919,5
1461,5
9609,5
3761,5
9013,5
8473,5
1525,5
1540,5
1551,5
7185,5
3208,5
5114,5
2639,5
7871,5
5830,5
7296,5
7730,5
7582,5
8959,5
2640,5
1646,5
7498,5
1931,5
6959,5
1679,5
8506,5
4183,5
5974,5
4781,5
8962,5
4645,5
1772,5
2631,5
9743,5
3820,5
1836,5
7587,5
1876,5
1881,5
9680,5
6296,5
1921,5
4524,5
1922,5
4827,5
8348,5
1938,5
1982,5
2007,5
2021,5
4644,5
2070,5
7795,5
7865,5
3875,5
8813,5
8333,5
2676,5
2596,5
8228,5
7753,5
6812,5
8089,5
7647,5
8074,5
6319,5
5684,5
8307,5
9638,5
2501,5
7032,5
4220,5
5162,5
8968,5
8325,5
6892,5
9379,5
2968,5
2905,5
3505,5
5400,5
4118,5
6488,5
5994,5
9338,5
3869,5
6596,5
6185,5
7370,5
3131,5
8699,5
3212,5
3235,5
3309,5
4246,5
3494,5
6290,5
3558,5
6273,5
9405,5
4086,5
5986,5
5013,5
4909,5
8755,5
7551,5
8381,5
9153,5
4792,5
9581,5
7863,5
5177,5
7375,5
7897,5
9797,5
7079,5
7768,5
9566,5
557,4
5874,4
4227,4
44,4
1981,4
111,4
5149,4
1400,4
143,4
3175,4
6134,4
187,4
8703,4
1075,4
9154,4
1161,4
6819,4
4236,4
4906,4
285,4
7244,4
6261,4
471,4
6643,4
510,4
358,4
1814,4
360,4
1219,4
5506,4
5523,4
2745,4
440,4
2675,4
3697,4
7496,4
474,4
967,4
9484,4
534,4
1731,4
2279,4
584,4
869,4
4830,4
4532,4
1006,4
8171,4
9418,4
5147,4
3975,4
2618,4
767,4
6354,4
789,4
8055,4
5557,4
855,4
6396,4
4528,4
8899,4
6994,4
7033,4
7415,4
6139,4
2197,4
6781,4
1782,4
928,4
5331,4
3228,4
6849,4
6670,4
1147,4
1076,4
2791,4
6983,4
1153,4
1205,4
5095,4
6918,4
8495,4
6118,4
2339,4
8483,4
3896,4
1389,4
1392,4
1393,4
7020,4
4370,4
1447,4
3207,4
7641,4
1604,4
5159,4
4556,4
4335,4
1573,4
1575,4
9921,4
1625,4
8481,4
5064,4
6444,4
5016,4
5198,4
7721,4
7560,4
5539,4
5609,4
9189,4
1926,4
5489,4
3359,4
2494,4
2831,4
5354,4
2059,4
7454,4
9656,4
8557,4
6398,4
4143,4
2219,4
3291,4
2352,4
9576,4
6271,4
4768,4
5339,4
7696,4
9390,4
9463,4
4187,4
9328,4
3134,4
2664,4
4040,4
7422,4
5363,4
2749,4
2764,4
6561,4
2784,4
8731,4
2866,4
2869,4
4818,4
7956,4
6351,4
9720,4
4481,4
3275,4
7016,4
3447,4
7399,4
5950,4
4256,4
3638,4
9575,4
9661,4
9758,4
5184,4
4736,4
9854,4
8174,4
7081,4
4804,4
9972,4
8808,4
5889,4
8073,4
5406,4
8958,4
5746,4
6006,4
7769,4
6241,4
8499,4
6520,4
8383,4
9008,4
8629,4
6,3
14,3
25,3
34,3
87,3
3027,3
153,3
4410,3
8672,3
3379,3
2706,3
347,3
791,3
355,3
4357,3
390,3
8623,3
484,3
9676,3
1439,3
2934,3
530,3
537,3
549,3
3479,3
7071,3
7732,3
673,3
7335,3
709,3
715,3
4112,3
814,3
841,3
2449,3
3302,3
921,3
7073,3
938,3
7228,3
9865,3
983,3
1030,3
9583,3
6157,3
1191,3
1196,3
7855,3
3982,3
1253,3
1258,3
5978,3
9753,3
3110,3
1402,3
6917,3
6110,3
7210,3
4562,3
5835,3
3325,3
1716,3
1786,3
1788,3
1804,3
4846,3
1827,3
3102,3
3439,3
2733,3
3653,3
7799,3
4884,3
6863,3
2180,3
9200,3
9155,3
2281,3
2312,3
8013,3
7344,3
7089,3
9558,3
7312,3
7207,3
8276,3
6240,3
3116,3
2660,3
8791,3
2815,3
2893,3
5133,3
7172,3
7108,3
3087,3
3680,3
7604,3
3276,3
3217,3
5126,3
3345,3
3358,3
7938,3
3472,3
9037,3
8292,3
8785,3
7246,3
3787,3
3796,3
8794,3
5327,3
4225,3
6515,3
3987,3
9046,3
4534,3
7997,3
7719,3
4385,3
8253,3
4448,3
8248,3
8411,3
4511,3
6299,3
8763,3
4916,3
8745,3
5593,3
9352,3
5370,3
7813,3
9749,3
8950,3
8776,3
7779,3
9231,3
7188,3
6890,3
6016,3
7181,3
7537,3
6412,3
8550,3
8059,3
8928,3
8401,3
9755,3
6556,2
9450,2
9974,2
136,2
5641,2
509,2
437,2
5211,2
3446,2
539,2
553,2
599,2
641,2
670,2
8092,2
4820,2
862,2
7520,2
1136,2
2067,2
5059,2
7685,2
1259,2
1349,2
1397,2
1406,2
1416,2
5102,2
8714,2
1675,2
1695,2
6277,2
4980,2
7667,2
1865,2
1963,2
5592,2
2668,2
6096,2
2158,2
2182,2
2223,2
2384,2
2537,2
2539,2
2568,2
9120,2
9278,2
9792,2
9389,2
3025,2
6156,2
8130,2
3242,2
6294,2
9539,2
3610,2
7506,2
9562,2
4684,2
3756,2
3825,2
3944,2
8897,2
5993,2
6345,2
4229,2
6101,2
4501,2
5743,2
6127,2
4752,2
4920,2
6636,2
5128,2
9107,2
9451,2
9241,2
5923,2
8948,2
6253,2
9478,2
6322,2
7078,2
9739,2
8599,2
8870,2
7946,2
8007,2
8149,2
8642,2
8931,2
9897,2
9228,2
9376,2
9791,2
9913,2
9930,2
76,1
224,1
470,1
877,1
961,1
1109,1
1269,1
1516,1
1534,1
1623,1
1633,1
2035,1
2128,1
2202,1
2502,1
2562,1
2880,1
3155,1
3190,1
3265,1
3431,1
3434,1
3531,1
3786,1
4067,1
4287,1
4388,1
4479,1
4603,1
4649,1
4864,1
5144,1
5223,1
5392,1
5649,1
5718,1
5726,1
6219,1
6238,1
6313,1
6920,1
6952,1
6988,1
7068,1
7196,1
7323,1
7549,1
7782,1
7954,1
8416,1
8814,1
8825,1
8951,1
9395,1
9648,1
9667,1
