x,y,z,label,group
-14.215897,-15.4009075,15.204988,3.0,0
-5.420212,-29.691366,0.46281514,4.0,0
11.341499,21.931011,-18.967636,17.0,4
14.430759,-12.136633,-14.8417225,10.0,1
0.53279686,11.008884,-21.160814,7.0,1
-0.17552237,-21.91101,25.282862,6.0,3
13.206249,-10.720338,18.055016,9.0,1
26.144156,-12.661603,-10.780765,2.0,0
17.180674,1.1700307,11.158894,13.0,2
22.872593,-8.058923,-13.378928,17.0,4
5.142985,-17.558018,1.7937077,4.0,0
-13.052108,2.2341106,-27.810665,14.0,2
-15.790302,6.8798327,-11.96216,2.0,0
-7.433065,-7.575544,-24.038408,13.0,2
33.871746,5.9405966,2.9916599,10.0,1
-15.689679,3.2960868,10.9858055,8.0,1
-5.341526,9.9489975,-31.353058,14.0,2
5.4507785,21.396387,-20.308462,17.0,4
-5.594621,-21.086578,-12.863365,3.0,0
-5.9866714,23.582788,-13.604581,13.0,2
-16.450945,-1.2362914,11.791465,13.0,2
1.0559974,-8.83929,11.291824,9.0,1
8.075077,-22.889975,2.4473052,12.0,2
8.096808,2.0752783,9.339569,17.0,4
1.7244452,0.6971811,10.606457,0.0,5
-17.765602,16.887661,1.4545577,11.0,2
10.140117,-4.719195,23.184591,12.0,2
20.279793,-4.725756,-1.4503134,10.0,1
8.754281,-24.478619,15.337067,6.0,3
9.879251,-6.5858116,-22.60269,8.0,1
-13.78552,4.073334,7.3489976,8.0,1
-16.87071,-16.476442,-1.0198002,3.0,0
-12.689751,-13.7495775,0.2940791,5.0,0
-27.094011,6.3633375,-2.654549,8.0,1
32.2875,6.0464334,6.9056034,10.0,1
-0.742766,-6.2255635,30.480846,7.0,1
-16.71432,-1.4648076,0.861663,2.0,0
29.180601,4.8054338,12.313838,10.0,1
22.05818,7.514981,-0.19667152,9.0,1
-5.1675262,14.579218,2.6155684,16.0,4
9.1899,-3.6817367,23.361868,14.0,2
-1.1111809,-26.833286,11.7151,6.0,3
-13.909089,-10.26506,-1.1524075,5.0,0
-2.732495,25.373259,-5.451994,18.0,4
-24.949596,-11.79894,11.416286,3.0,0
6.575676,-28.365976,17.72805,6.0,3
-8.430684,-11.477486,-16.223831,2.0,0
-22.350145,-9.21984,14.191082,19.0,5
-0.33117458,-18.882929,0.96069914,1.0,0
-3.125043,-5.875898,-13.898944,2.0,0
7.8574347,11.544457,-2.2659097,17.0,4
-28.737505,-3.29521,-4.1420045,2.0,0
-18.463419,-6.5457644,14.8863945,9.0,1
-8.167655,-15.587628,2.2557814,1.0,0
-6.2723923,28.996061,-1.7345378,12.0,2
-2.6383398,0.8984883,-10.9580145,12.0,2
-0.09497435,-7.4099298,-13.089358,12.0,2
0.9172121,6.968697,-16.641605,3.0,0
24.182396,3.0060334,-18.136524,7.0,1
1.363506,-8.022308,14.470088,17.0,4
13.585501,17.592785,2.1266344,15.0,5
-4.7433248,-2.7516763,1.664181,13.0,2
-2.4331512,-18.730097,-2.5052443,1.0,0
26.93925,-14.313946,-0.42832,0.0,5
2.9843159,-2.6649249,-8.425383,7.0,1
-18.62266,2.2930934,21.80417,12.0,2
5.5364556,4.5953135,1.0068196,19.0,5
10.218986,-5.0177927,-21.490046,8.0,1
-3.7776737,-6.634574,11.991862,12.0,2
-9.133814,3.694848,-16.545721,4.0,0
11.102275,-1.2321844,24.59307,1.0,0
13.117556,-13.106589,18.249025,18.0,4
-10.402733,-2.131194,-21.547588,0.0,5
17.49812,16.83364,2.8037872,15.0,5
-6.4338017,-32.838013,-5.062705,3.0,0
-11.396204,-11.507266,16.217009,11.0,2
-3.1673238,-15.627867,-12.991248,3.0,0
-32.19554,-4.727034,-2.6960878,12.0,2
13.389522,-12.81299,2.7196398,19.0,5
-14.180794,-0.4945398,23.54905,9.0,1
26.545977,-16.536858,-4.0671463,6.0,3
-4.7144866,-1.1176968,-11.76364,3.0,0
2.6876652,20.667152,3.9011693,0.0,5
1.4552143,10.928954,0.31651452,14.0,2
11.029186,24.899225,-18.05446,17.0,4
-21.15256,-18.833738,9.278296,14.0,2
-31.197914,10.254239,-7.1780577,0.0,5
-23.702515,15.482097,12.7921,11.0,2
8.291091,5.8693132,22.766268,13.0,2
-5.681051,2.3209226,-23.600689,14.0,2
20.093428,-18.09078,6.741526,19.0,5
20.162382,-18.167671,6.662658,19.0,5
23.28796,6.5875535,12.72607,10.0,1
23.195957,1.3305463,-16.42786,14.0,2
-8.72705,7.57336,-29.981215,14.0,2
5.198565,21.309532,12.175279,17.0,4
3.7822466,-8.508244,-2.2438774,8.0,1
14.043547,7.948928,-10.456737,0.0,5
-11.741979,-14.804416,17.042925,7.0,1
6.7809258,-4.0795665,3.860707,0.0,5
-4.406403,9.638635,-1.5279601,11.0,2
-17.37769,-7.347338,-15.489607,2.0,0
-1.5577545,-2.446548,1.0979348,15.0,5
10.160059,0.38268206,-12.386156,13.0,2
-4.295843,2.564166,-21.803427,13.0,2
2.8193583,0.7865905,-9.08283,11.0,2
-5.892431,-13.425969,-5.629527,1.0,0
-1.7327492,12.050294,-2.9543214,12.0,2
-1.772941,19.568289,-15.320135,15.0,5
-0.75682664,-30.552315,8.802902,10.0,1
5.9818525,-4.5782666,11.557846,10.0,1
14.368876,-0.70771915,-5.8416777,17.0,4
28.170538,-8.546317,-15.634582,17.0,4
21.454124,0.8241387,-14.043457,18.0,4
0.69791096,-3.159076,34.294636,10.0,1
24.537146,21.452887,1.8579849,17.0,4
-13.507568,-17.526257,-3.4613302,1.0,0
20.838066,-7.1714063,3.427208,10.0,1
2.9974682,-0.8423085,-19.22141,12.0,2
23.564024,-11.303733,-16.691793,18.0,4
12.117411,-16.617458,-22.070763,6.0,3
18.715649,8.120602,9.564718,9.0,1
6.3727136,-30.657007,3.3697424,2.0,0
9.006543,-7.185117,22.814537,4.0,0
-18.524672,16.765196,-3.9378846,12.0,2
23.206594,-5.4126773,2.0632536,10.0,1
17.618572,3.2735624,-3.2318964,10.0,1
0.7182997,13.401289,-0.93553066,15.0,5
-14.130796,-14.587221,16.300539,8.0,1
31.582346,0.28629118,-2.1806955,9.0,1
22.307611,-1.9758048,-1.7967291,9.0,1
-0.47404757,24.138111,1.2310569,13.0,2
-10.452501,4.0116386,-15.656756,4.0,0
16.440006,-10.665577,11.197972,18.0,4
12.406292,9.624901,10.697666,16.0,4
24.366932,0.17967656,0.78449494,10.0,1
-7.2298293,8.631623,-17.828249,8.0,1
-23.472116,10.022014,-6.8267493,14.0,2
-10.119577,-7.8836293,19.406246,8.0,1
4.7160163,7.655208,-6.612225,18.0,4
-30.912731,1.3636543,-2.8681593,1.0,0
-11.372674,-9.625205,3.7558591,3.0,0
8.946101,-7.4699116,17.579317,10.0,1
-16.175686,4.6384425,21.600101,16.0,4
-21.148735,-16.343147,-7.9750566,2.0,0
22.13969,14.045911,5.140079,15.0,5
11.826428,11.789389,12.083813,16.0,4
-15.45018,23.168781,9.226284,11.0,2
1.8118087,5.2945533,6.9235077,16.0,4
-2.5876048,-6.002641,-15.33038,2.0,0
-14.542224,-11.971245,0.94233125,1.0,0
20.182867,6.6615295,-18.917006,19.0,5
16.259008,3.2229238,-11.680117,7.0,1
-2.3235266,19.67365,0.7172686,18.0,4
1.459773,-6.8175645,8.52423,13.0,2
17.948963,-10.711044,-1.3315171,9.0,1
-11.085364,-6.5187535,15.499462,7.0,1
2.1867025,7.613229,4.115204,13.0,2
-8.070627,2.3204818,-23.63179,14.0,2
-7.0008273,-15.747479,-0.7170805,2.0,0
0.7319426,-5.904782,-3.242318,8.0,1
11.343484,-0.3038443,13.902498,0.0,5
-30.498323,-2.5721273,12.400824,3.0,0
-23.184992,17.20378,12.518665,11.0,2
-4.5040855,1.8174074,-5.4910903,4.0,0
-1.4465356,6.307342,8.114934,14.0,2
-11.424315,-0.13209832,8.643951,8.0,1
-3.7559147,24.982016,-13.515418,17.0,4
5.002671,-9.0403805,-20.90805,4.0,0
-10.481231,26.11021,-2.7428057,13.0,2
0.6949476,20.31263,-14.250277,17.0,4
1.6675994,-19.18296,-16.430563,3.0,0
26.066551,10.643482,12.991182,10.0,1
-10.328904,-13.412654,-5.04682,1.0,0
2.799316,-21.018488,-4.976398,5.0,0
-5.20507,-21.283504,-14.904204,2.0,0
-2.0546205,-10.099932,-21.184847,2.0,0
-18.639658,-21.253115,-7.4451385,5.0,0
5.2369,3.147013,15.766983,11.0,2
5.3967113,-16.230225,-5.808628,9.0,1
5.0373282,4.5912004,22.755072,13.0,2
27.624039,1.5715878,-6.72557,10.0,1
-9.519389,8.218179,2.591263,8.0,1
16.800398,17.106709,13.068957,13.0,2
-10.35334,-16.221493,11.694798,4.0,0
-0.7807991,5.3867974,-28.865833,14.0,2
21.31251,16.560194,9.479415,15.0,5
-0.59676343,29.39079,-14.435125,17.0,4
11.465674,2.7199757,-26.994453,16.0,4
16.10932,20.771252,-1.4228396,15.0,5
-6.924087,-10.664885,9.761918,4.0,0
24.696398,5.467605,17.09319,3.0,0
20.70046,-4.192197,11.244396,7.0,1
0.4376747,30.423677,-2.0539765,17.0,4
24.804573,-10.203372,-15.016001,18.0,4
-11.4935875,24.014189,-0.9932927,14.0,2
-4.6525207,23.203785,12.3883295,16.0,4
20.094465,9.159265,14.809307,19.0,5
3.849832,21.738535,12.6160965,17.0,4
11.611916,22.829832,0.955307,15.0,5
-10.420617,20.12701,4.350694,18.0,4
-9.00359,4.2204576,-13.162296,4.0,0
-10.352502,6.497813,26.795938,19.0,5
7.551503,-10.02313,0.22347924,7.0,1
11.071063,1.070427,19.097513,4.0,0
12.802024,-1.1603249,12.985904,15.0,5
-14.590551,8.193807,0.6240743,12.0,2
22.919373,4.811101,11.231588,9.0,1
6.581544,-0.92258275,11.254667,12.0,2
11.056468,2.3497043,-17.12111,10.0,1
-1.7312734,1.7558635,20.785185,18.0,4
-7.9272127,-17.602829,0.39247873,1.0,0
5.3983593,-14.155268,16.501554,13.0,2
2.7539604,4.884868,3.5067785,11.0,2
9.703555,28.909578,-0.5383297,19.0,5
19.986094,-7.0387907,-10.770362,0.0,5
9.642958,9.680428,-7.50525,18.0,4
-35.050755,0.9254502,-1.4726901,16.0,4
7.6888843,-24.961052,-5.0207915,5.0,0
0.60004085,10.070691,-6.545479,0.0,5
-2.351048,-7.362846,-10.35471,3.0,0
-12.8374815,12.475639,-0.547817,14.0,2
-5.896444,-21.981735,-2.343472,3.0,0
6.899704,-11.17193,11.977589,0.0,5
7.1466327,-8.150205,25.552237,15.0,5
-19.914125,12.0143,11.369557,11.0,2
-15.796538,6.1213026,-7.735543,1.0,0
-23.48097,18.758522,11.075713,11.0,2
15.04687,4.384811,-26.91263,0.0,5
-5.288296,-12.244966,12.614437,14.0,2
-15.097119,-12.567377,-0.63815755,5.0,0
-9.668415,-14.629032,18.032791,5.0,0
12.559358,12.709175,-15.525206,15.0,5
-0.2826802,24.009356,0.951557,13.0,2
-7.072378,7.313733,19.944382,15.0,5
-10.491778,-0.89376867,-0.29795203,12.0,2
-0.8778367,8.10653,10.925843,12.0,2
-5.4712224,1.1798283,16.527536,11.0,2
-3.6954427,18.852365,13.525678,18.0,4
23.911587,5.155894,1.3439332,10.0,1
7.398497,-3.3410754,2.9874613,19.0,5
6.0441575,29.7864,6.162426,15.0,5
-18.983456,-9.6523695,-11.433489,2.0,0
-3.9076629,-32.894997,-0.44743773,6.0,3
3.6579978,-26.105062,9.897837,6.0,3
27.103424,-13.833607,2.931453,0.0,5
10.874404,23.393917,5.1911044,15.0,5
6.392916,-4.6785617,-9.067722,18.0,4
7.9277205,-16.067276,-21.606152,10.0,1
-1.1725467,-14.573205,-12.726466,3.0,0
-30.540277,-2.7600808,-10.0586195,0.0,5
9.166288,-6.746666,-0.44581702,8.0,1
26.74148,9.201707,4.55289,9.0,1
-22.33057,13.014149,10.138505,11.0,2
-14.210132,-0.57167417,23.651548,9.0,1
-33.88289,-3.3167572,-3.744212,11.0,2
27.724482,-2.4210732,8.422446,10.0,1
-1.7154014,-28.030647,13.536865,6.0,3
-22.592066,21.15628,11.459726,11.0,2
9.10482,2.861406,-27.8224,12.0,2
-10.25704,-11.724948,8.451288,4.0,0
-22.772007,4.919306,4.6064467,16.0,4
22.361399,-10.238976,-9.383232,0.0,5
-21.519226,-2.0060713,-20.668137,5.0,0
-5.1216493,14.876141,-14.955188,12.0,2
-1.0182834,18.314854,14.6109295,13.0,2
-1.9647151,-22.705116,18.127148,6.0,3
-19.224377,-4.759158,5.3901787,5.0,0
-11.541856,-3.1302955,1.0553486,5.0,0
1.1377046,-2.5445926,12.25558,13.0,2
-14.374537,4.0837917,25.36295,9.0,1
-5.4893556,11.517584,14.4019375,18.0,4
-6.46189,-1.3981329,-35.01342,10.0,1
19.794195,10.657136,-1.4187247,9.0,1
-1.2024531,-28.249825,7.3760605,10.0,1
3.1993861,-4.864897,35.484573,1.0,0
20.00585,-6.3356786,-0.67935616,9.0,1
-4.8322096,7.917373,-15.989417,7.0,1
-5.5949054,3.2349496,18.752771,7.0,1
-13.617903,23.557896,-2.6147275,18.0,4
-11.820461,7.4791193,13.69089,18.0,4
-1.6116574,-7.6512346,8.860352,15.0,5
7.4503517,19.442478,-9.904155,16.0,4
-18.829927,2.2848268,-2.3375463,12.0,2
-16.242126,5.110208,-10.632038,5.0,0
12.0515,15.894495,3.8797493,19.0,5
8.081472,13.746197,-11.744196,16.0,4
8.236431,-0.51787496,-10.793416,3.0,0
-9.275821,18.334654,3.130366,18.0,4
-1.8120843,22.315048,-17.345608,16.0,4
-14.065287,-0.12194706,-15.314035,4.0,0
7.741171,0.08402131,-4.4010262,0.0,5
9.689817,21.664318,8.0954895,0.0,5
11.476554,-7.972005,-18.076868,2.0,0
-10.984016,-12.752545,-1.7954397,5.0,0
22.087675,-14.371983,10.16743,18.0,4
12.113896,-11.770093,6.40216,9.0,1
-8.952256,-0.76588446,-11.079954,11.0,2
-5.015753,1.3565737,-22.501026,18.0,4
-10.14393,-5.1796436,-10.628079,5.0,0
27.169847,-10.729917,-12.9458885,8.0,1
0.12478586,6.821626,-11.038151,13.0,2
-13.599251,-11.166894,-5.6473145,5.0,0
5.9604797,-10.901784,-14.5353,13.0,2
2.0538936,-11.362851,-4.240927,4.0,0
6.3217344,9.996897,23.350368,13.0,2
9.588722,-21.470758,4.3324895,6.0,3
-1.2250792,31.375109,-12.122507,17.0,4
-2.4673336,11.964719,-2.4526389,1.0,0
5.6357293,31.192219,1.6183827,19.0,5
-19.143955,-8.684219,-10.596271,2.0,0
-1.6786996,22.793018,16.869911,19.0,5
13.007133,-21.979374,1.2680881,9.0,1
10.835719,23.921227,-16.72854,17.0,4
-0.8566683,0.97038347,-0.9520142,1.0,0
11.112029,-15.829868,-19.667622,10.0,1
-16.446276,3.623719,24.078575,1.0,0
7.5144353,11.634593,-9.080589,14.0,2
-5.151399,13.752637,-9.753462,7.0,1
18.392477,21.652481,3.3656182,19.0,5
-5.3635054,-35.721333,-5.8727508,3.0,0
-15.373184,-5.280037,-9.552034,5.0,0
-7.0377603,5.4384947,2.1172075,7.0,1
2.6722777,-0.586748,35.430878,18.0,4
15.785238,7.015237,15.076192,17.0,4
4.974157,-7.5553327,4.1012583,14.0,2
2.7665112,-1.5344731,-1.9737701,6.0,3
28.860668,5.636259,6.0538936,10.0,1
-20.315138,-18.2265,8.529155,9.0,1
-13.878877,16.724627,6.761265,11.0,2
-10.446605,-29.754602,-7.1183753,3.0,0
-21.037,-11.851396,-16.51676,2.0,0
13.559646,1.2912167,1.8722965,13.0,2
-19.855558,-6.1878595,-7.7757034,5.0,0
1.546032,22.150133,0.43545407,0.0,5
1.2119377,-12.059892,7.433372,12.0,2
24.263254,8.810603,14.095496,15.0,5
20.12935,-18.152847,6.6811028,19.0,5
16.997007,14.147099,9.214501,19.0,5
-5.0874157,-11.059474,-12.204816,4.0,0
-12.136325,8.096304,-30.10132,14.0,2
5.3568106,20.945093,-1.1006553,15.0,5
20.041744,-16.14209,10.916315,12.0,2
7.4139056,-4.359976,-17.308466,8.0,1
8.276721,-12.9980135,-4.1136236,13.0,2
-6.630315,18.885666,-11.062017,14.0,2
-1.2365022,3.5862536,5.33987,13.0,2
-11.422596,-1.2371732,-27.361345,18.0,4
23.815807,1.0506443,1.7036699,10.0,1
23.185537,4.4003253,1.8571676,10.0,1
13.6136875,-22.100851,1.8598065,10.0,1
-8.892733,7.309278,9.730343,13.0,2
-0.6898859,-20.370716,20.193901,6.0,3
-3.7474113,5.1109548,-17.574568,7.0,1
27.566013,11.077136,-2.255734,9.0,1
-0.23613279,-10.816366,-14.116597,3.0,0
-4.3507466,20.22948,-1.4178922,16.0,4
17.563768,-14.860433,7.831095,7.0,1
8.045448,-9.964703,-0.53749555,14.0,2
10.3635235,0.33150175,-17.62004,8.0,1
-19.785906,-0.39034513,-19.661901,7.0,1
-16.217411,2.1803012,-7.605527,2.0,0
7.3895016,4.400566,-14.711612,7.0,1
0.16936652,-0.4538358,35.261055,18.0,4
3.607904,14.587967,3.189081,16.0,4
-6.9794984,12.868273,-6.928299,7.0,1
26.08707,6.869251,-0.02601029,10.0,1
-5.1710443,22.477331,4.5503554,16.0,4
12.573182,-8.349833,-8.388739,1.0,0
-7.855843,-2.4370594,-25.821629,5.0,0
6.1675644,24.786633,-16.748558,17.0,4
13.844499,-17.772709,10.118377,12.0,2
-10.961373,-13.444995,4.524661,13.0,2
-3.284129,-23.694609,-12.175714,1.0,0
2.6828096,-5.210714,33.571033,6.0,3
-4.4766583,0.27114862,2.6064384,4.0,0
12.131977,2.174131,-8.716081,6.0,3
17.06044,-13.118739,8.176795,15.0,5
5.3858123,31.605976,1.4228715,19.0,5
24.167637,16.64702,7.9862576,15.0,5
-11.981812,6.799965,-30.950214,14.0,2
-19.932817,17.108807,3.854541,11.0,2
-17.453253,-19.579845,7.4501667,12.0,2
5.0719485,3.8468919,-23.128382,14.0,2
26.24067,-10.352043,-13.384853,19.0,5
1.3033488,0.95276606,-10.669553,12.0,2
-8.124074,-10.288906,11.854503,19.0,5
-27.844835,1.5866838,-3.5147147,3.0,0
-8.907695,-19.745298,9.49945,18.0,4
9.9471445,17.448034,12.198984,13.0,2
-11.835537,-10.304054,-5.9169755,2.0,0
10.158,24.153776,-17.582956,17.0,4
-8.75173,14.394401,-21.083149,1.0,0
-5.424824,-5.224663,-8.296718,4.0,0
27.534187,7.239792,-7.3213406,9.0,1
6.38238,-19.177748,7.5382023,1.0,0
-1.3874743,-18.49063,18.492865,6.0,3
-6.066363,-1.334961,-2.3227696,12.0,2
-14.930839,-3.6288202,6.279587,8.0,1
-5.7019305,-3.4990551,1.4591789,15.0,5
14.147784,6.8627963,-1.1235693,18.0,4
23.405193,6.3210793,13.364691,9.0,1
11.845265,-14.614719,-21.760624,10.0,1
2.0169067,-1.8961146,-2.1414607,6.0,3
-12.7997465,-0.44091767,-30.088358,12.0,2
6.8841653,-3.1638043,7.855549,16.0,4
6.3141584,14.713545,5.356946,16.0,4
-6.1543627,-19.269697,-11.401634,3.0,0
19.394665,2.9258564,-14.102692,14.0,2
19.29748,11.826291,-1.3252239,12.0,2
-16.56499,-7.2098174,-10.472728,1.0,0
19.349762,24.002966,2.8223777,15.0,5
7.988964,-17.96304,0.15665111,9.0,1
10.290442,-2.5982172,3.6567185,9.0,1
-0.8455705,18.732635,3.34317,18.0,4
10.832176,-11.945512,18.720657,12.0,2
-14.363259,-13.8783455,-12.325506,2.0,0
12.030115,19.599113,-20.249632,17.0,4
32.35421,2.8003426,-5.9923005,10.0,1
-8.044668,22.857447,-10.350127,13.0,2
-12.091706,-2.0365226,16.485336,18.0,4
-3.8959079,-20.082518,-15.698293,2.0,0
27.036657,-1.7388002,4.889813,9.0,1
-34.57093,-2.679039,-3.4499104,1.0,0
-12.800476,-5.9148936,-0.37241796,5.0,0
-7.586315,-9.60325,1.6495922,6.0,3
25.14875,10.953266,-4.3898597,10.0,1
17.711683,18.010963,3.88392,0.0,5
15.001055,-4.823066,-0.8058689,9.0,1
1.4728551,8.716235,-1.2467577,14.0,2
11.997861,6.578218,-15.531158,13.0,2
-29.924717,0.36887693,-6.702186,5.0,0
5.685593,25.862946,0.05489775,0.0,5
17.472588,-7.684939,-0.6660353,9.0,1
-4.9069505,-33.42511,0.8660323,6.0,3
2.5395057,-22.590075,17.637026,6.0,3
-4.117976,-15.650835,7.924051,9.0,1
-30.665054,5.9019933,-6.329697,16.0,4
11.374507,0.7220201,-1.0303061,17.0,4
10.859694,-16.443018,-20.172518,14.0,2
-3.6278594,-12.580552,-0.8975483,3.0,0
-0.77219194,7.1958895,1.8379141,13.0,2
-8.274432,1.739166,5.989068,7.0,1
-21.85147,-17.863695,-2.8580892,2.0,0
-14.011628,7.075227,24.7298,18.0,4
7.193911,16.776628,11.762464,15.0,5
-3.7607973,-2.813577,14.487258,7.0,1
8.074749,-1.6566539,9.03735,18.0,4
-5.5117297,-19.391352,1.4460937,4.0,0
3.954768,-24.454117,-8.756966,2.0,0
10.9368515,-6.843912,5.674014,12.0,2
11.285648,8.907885,-15.839762,8.0,1
9.51793,-16.242077,4.484162,17.0,4
-4.1818757,4.2574067,13.985481,0.0,5
-0.5257659,1.63998,-5.057319,19.0,5
-10.31949,-17.852718,8.719461,3.0,0
2.3029342,9.708742,-11.305326,8.0,1
9.142109,21.969421,-7.488398,15.0,5
-18.756777,-8.199918,-13.168673,2.0,0
-1.7065821,-3.847551,2.7089427,14.0,2
-13.0392065,-4.4500165,10.918784,11.0,2
10.631259,-5.0683236,7.3285327,14.0,2
16.610607,-14.146247,14.585306,8.0,1
6.5140615,-16.239126,-7.4556212,14.0,2
-10.561234,16.723492,-11.930282,5.0,0
-3.761809,23.704126,16.252283,16.0,4
0.015556489,-18.983238,-3.1238377,1.0,0
23.3247,3.8486352,9.4272175,9.0,1
24.756748,6.211623,13.658959,9.0,1
24.53801,-14.816311,-14.662083,3.0,0
-17.980274,11.167672,12.5528345,11.0,2
-5.3528876,-1.6532986,-26.355072,9.0,1
14.728488,-19.386646,0.48648652,12.0,2
0.8802609,-0.6395297,-29.875225,14.0,2
6.935808,15.3931,1.4490378,19.0,5
10.6605625,-11.233377,18.845407,7.0,1
-15.41612,-13.970427,-10.911799,5.0,0
21.495083,-12.101851,15.256682,8.0,1
-3.4669044,-22.546824,19.29364,6.0,3
0.21929497,8.560185,14.715832,13.0,2
24.212084,2.1151307,12.773247,9.0,1
7.707557,0.11297724,-4.3301287,0.0,5
7.6304483,-9.959007,0.39746988,16.0,4
25.250257,-15.645581,-14.78322,3.0,0
6.6308846,-19.84567,8.22796,18.0,4
26.091843,20.446543,4.1702685,17.0,4
-12.72143,-34.042675,-5.247336,4.0,0
26.719635,3.1847615,-1.392641,10.0,1
-6.0769863,15.123019,-13.824419,14.0,2
14.537433,25.437944,-2.4407954,0.0,5
-14.252111,-8.433896,-3.43572,5.0,0
8.409239,-3.640929,-25.011404,12.0,2
25.613646,8.255554,6.2734704,9.0,1
22.542742,-9.837777,-10.191497,0.0,5
-8.558516,13.686848,-8.336224,7.0,1
-1.8248649,8.337329,-4.318243,15.0,5
-6.321097,-14.85377,19.117945,5.0,0
25.071325,2.6307316,-3.5389588,10.0,1
-1.1741928,15.633618,26.667942,2.0,0
-0.75838625,-5.9489226,5.835552,13.0,2
0.6013868,-4.496075,-30.44324,14.0,2
-4.776539,9.331628,-22.255709,4.0,0
25.54301,-10.665167,-17.312294,17.0,4
-2.4698715,-5.9809127,20.173893,9.0,1
11.938159,-10.050075,-21.487537,8.0,1
28.637354,-13.000891,-2.148288,6.0,3
-1.8811979,17.582619,-3.412696,9.0,1
-4.0815887,-21.555853,-9.507584,4.0,0
-9.483869,-13.134705,4.113474,5.0,0
-5.1861696,-10.845707,19.209,5.0,0
1.8887296,0.67276436,14.707996,9.0,1
-12.137905,-3.9019563,8.519165,12.0,2
-11.142041,-4.048261,18.84347,16.0,4
-6.3359375,19.284561,0.8423855,17.0,4
7.777687,-6.1522026,7.990089,0.0,5
-5.93629,6.196209,18.446894,19.0,5
-0.53469366,20.620846,4.7619853,18.0,4
21.815086,7.871357,4.1681175,9.0,1
-1.433928,-14.908215,-9.124636,1.0,0
21.111286,-2.4084415,2.9421313,9.0,1
1.6483618,-19.25931,20.853691,6.0,3
21.108671,15.120552,5.8780246,18.0,4
13.263717,-14.305889,19.478992,18.0,4
27.24983,14.664131,1.3257707,16.0,4
13.204533,17.45253,-0.7566509,15.0,5
7.777151,-23.739841,13.527233,6.0,3
-30.464888,-2.25152,9.81437,14.0,2
12.0664425,-2.7652216,25.530584,14.0,2
-19.224434,-10.388271,-4.909928,5.0,0
-12.292898,5.5323944,-4.3295956,12.0,2
-0.20467359,-24.397314,8.306537,6.0,3
1.9586822,-8.376052,15.177421,14.0,2
20.503988,19.772152,9.207681,15.0,5
-0.14969614,-18.910103,11.022405,4.0,0
-17.518423,-14.413021,-13.183638,2.0,0
-23.19489,8.284528,15.114725,11.0,2
-13.288223,13.539901,-0.091447935,14.0,2
0.17452967,-4.589593,-2.4625542,1.0,0
22.495636,-12.1708765,-12.4000635,4.0,0
-22.597773,-14.424002,-8.821083,2.0,0
29.245237,8.757171,-1.7251433,10.0,1
9.531552,-13.04873,-13.766283,3.0,0
-31.958834,-3.4660017,-0.9051992,5.0,0
-5.6390777,-10.209331,24.811857,13.0,2
1.7755456,-3.1842065,34.70127,12.0,2
-6.859384,3.8005526,-9.276518,3.0,0
9.079001,-19.019567,-23.56961,2.0,0
1.619332,17.854269,2.1870492,17.0,4
-8.141075,-5.3448277,2.994783,8.0,1
6.7271366,8.607293,8.735295,16.0,4
-3.6096985,-9.462166,15.774313,0.0,5
-16.810923,16.173578,-7.3942184,8.0,1
-27.903818,-3.2397027,-4.064054,1.0,0
23.602316,-9.575431,9.3122425,10.0,1
-22.799526,-1.1257144,-21.362385,6.0,3
11.0188465,-9.199889,-15.057741,14.0,2
0.5022789,4.8198495,-8.139023,0.0,5
-11.4115715,1.287455,-26.572802,13.0,2
18.377161,-14.392407,10.881908,1.0,0
2.497186,28.26007,-7.704397,18.0,4
7.536557,24.848362,3.3824859,15.0,5
-0.99753916,-11.472442,26.477459,17.0,4
-11.319703,-3.2071962,0.80972695,16.0,4
-5.0881386,-22.572998,16.269749,6.0,3
-5.5880833,26.288063,-15.053902,17.0,4
-15.005927,-6.415551,-4.8490596,5.0,0
1.6893865,0.08908309,6.2784095,16.0,4
-7.7427683,-9.102923,18.891571,16.0,4
-20.300749,-12.703095,-8.230877,12.0,2
8.81401,24.303898,-21.126331,17.0,4
-2.1368454,5.670252,19.958023,11.0,2
-0.4216549,9.249455,11.01849,16.0,4
27.231163,4.794125,7.1039405,10.0,1
15.45221,17.176659,3.8429222,15.0,5
-6.1109834,24.096645,4.029432,7.0,1
6.386529,-6.265731,1.6854522,1.0,0
-18.551853,-0.5071679,11.161919,7.0,1
28.407593,-11.709738,0.4659354,10.0,1
-7.8883114,-8.6216135,22.29054,9.0,1
25.258501,19.745256,3.3364217,17.0,4
3.012002,25.628147,10.476781,16.0,4
5.88575,10.830591,23.112627,13.0,2
26.10354,7.342838,9.418429,9.0,1
2.616104,23.913406,-16.187164,17.0,4
-9.511408,-20.741873,2.9689925,4.0,0
-22.107481,7.707188,-10.505554,0.0,5
-10.375311,9.131126,-0.36021668,7.0,1
-9.562918,13.371542,-15.09713,14.0,2
22.073763,5.5295854,-6.2537794,10.0,1
10.144662,7.355189,4.3791633,0.0,5
-6.097087,17.010996,3.040771,16.0,4
2.1824758,25.688066,-10.052795,15.0,5
-28.168316,-6.996723,-5.2125077,2.0,0
10.922334,-24.776161,-0.94755954,17.0,4
6.6350794,6.526068,7.0760713,0.0,5
-11.728282,-13.794282,0.24621259,5.0,0
-9.209182,-23.849234,0.19183284,12.0,2
